,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,MONTH,SEASON,HOW_LONG,TRAVELER_ID,cluster,cluster_name
193,여,30,1,3,4,5,3,대전광역시,제주,2인 여행(가족 외),3,1,7,summer,4,h001477,4,느슨하게 떠나는 듀오 무드러
194,남,60,2,13,5,2,1,광주광역시,제주,2인 가족 여행,3,1,5,spring,5,h000228,4,느슨하게 떠나는 듀오 무드러
195,여,40,1,4,4,1,3,제주특별자치도,제주,나홀로 여행,4,0,9,autumn,1,h005596,3,솔로감성 잠깐 리프레시러
196,여,20,1,13,4,1,3,경기도,제주,2인 여행(가족 외),2,1,7,summer,5,h002356,4,느슨하게 떠나는 듀오 무드러
197,여,30,1,2,3,1,2,대구광역시,제주,2인 여행(가족 외),9,1,7,summer,3,h002502,4,느슨하게 떠나는 듀오 무드러
198,여,20,1,4,4,6,4,경기도,제주,2인 가족 여행,3,1,5,spring,4,h000126,2,탐험 ON한 듀오 트래블러
199,남,40,2,2,6,1,2,제주특별자치도,제주,2인 가족 여행,2,1,6,summer,2,h001468,1,자연집중 번개여행 패밀리
200,여,20,1,3,4,4,2,서울특별시,제주,부모 동반 여행,1,3,8,summer,3,h003556,7,패밀리 무드 ON 스탠다드러
201,여,20,1,2,4,8,4,서울특별시,제주,3인 이상 여행(가족 외),2,2,6,summer,4,h001208,2,탐험 ON한 듀오 트래블러
202,남,20,1,2,5,6,5,충청남도,제주,나홀로 여행,2,0,7,summer,4,h001513,2,탐험 ON한 듀오 트래블러
203,여,40,2,13,5,6,3,경기도,제주,3인 이상 여행(가족 외),9,2,7,summer,3,h001700,2,탐험 ON한 듀오 트래블러
204,남,30,2,13,6,3,2,제주특별자치도,제주,2인 가족 여행,3,1,9,autumn,1,h006491,1,자연집중 번개여행 패밀리
205,여,30,1,13,3,2,2,제주특별자치도,제주,2인 여행(가족 외),5,1,9,autumn,1,h006620,3,솔로감성 잠깐 리프레시러
206,남,30,1,4,4,4,3,경기도,제주,3인 이상 여행(가족 외),2,3,8,summer,4,h005501,7,패밀리 무드 ON 스탠다드러
207,여,20,1,3,4,4,2,서울특별시,제주,나홀로 여행,2,0,8,summer,3,h003019,4,느슨하게 떠나는 듀오 무드러
208,남,40,2,4,4,2,4,충청남도,제주,자녀 동반 여행,7,3,8,summer,4,h002476,7,패밀리 무드 ON 스탠다드러
209,여,20,1,3,4,2,4,경상남도,제주,2인 여행(가족 외),1,1,7,summer,5,h002302,4,느슨하게 떠나는 듀오 무드러
210,여,20,1,3,4,3,3,부산광역시,제주,나홀로 여행,4,0,6,summer,3,h000481,4,느슨하게 떠나는 듀오 무드러
211,남,30,1,4,4,10,7,경기도,제주,부모 동반 여행,9,5,8,summer,5,h003684,2,탐험 ON한 듀오 트래블러
212,남,20,1,7,4,3,4,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,3,h002941,6,뉴트럴바이브 듀오 스테이러
213,여,30,1,2,4,2,1,제주특별자치도,제주,2인 여행(가족 외),7,1,8,summer,3,h002913,4,느슨하게 떠나는 듀오 무드러
214,남,20,2,2,6,2,3,제주특별자치도,제주,2인 여행(가족 외),3,1,9,autumn,1,h006626,1,자연집중 번개여행 패밀리
215,여,40,2,13,2,3,1,대구광역시,제주,자녀 동반 여행,2,1,8,summer,3,h004208,6,뉴트럴바이브 듀오 스테이러
216,여,20,1,2,6,1,1,경기도,제주,2인 여행(가족 외),9,1,9,autumn,4,h004876,4,느슨하게 떠나는 듀오 무드러
217,남,30,1,3,4,1,2,광주광역시,제주,2인 여행(가족 외),3,1,8,summer,3,h004211,4,느슨하게 떠나는 듀오 무드러
218,여,20,1,12,1,3,4,제주특별자치도,제주,나홀로 여행,4,0,7,summer,1,h001954,3,솔로감성 잠깐 리프레시러
219,남,20,1,12,1,6,5,경상북도,제주,2인 여행(가족 외),1,1,8,summer,4,h003057,6,뉴트럴바이브 듀오 스테이러
220,남,30,1,3,4,1,4,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,3,h005857,4,느슨하게 떠나는 듀오 무드러
221,여,30,1,12,4,10,1,제주특별자치도,제주,나홀로 여행,4,0,6,summer,3,h001681,2,탐험 ON한 듀오 트래블러
222,남,30,2,3,1,10,4,제주특별자치도,제주,2인 가족 여행,3,1,9,autumn,1,h006472,2,탐험 ON한 듀오 트래블러
223,여,30,1,2,4,2,2,제주특별자치도,제주,나홀로 여행,10,0,5,spring,3,h000085,4,느슨하게 떠나는 듀오 무드러
224,여,30,2,11,1,2,7,대전광역시,제주,자녀 동반 여행,3,3,6,summer,5,h000884,7,패밀리 무드 ON 스탠다드러
225,여,30,2,3,1,1,4,인천광역시,제주,자녀 동반 여행,2,4,6,summer,3,h001076,7,패밀리 무드 ON 스탠다드러
226,여,30,1,12,2,1,4,서울특별시,제주,2인 여행(가족 외),3,1,6,summer,3,h000619,6,뉴트럴바이브 듀오 스테이러
227,여,50,2,3,1,1,3,대구광역시,제주,자녀 동반 여행,3,1,6,summer,3,h000520,6,뉴트럴바이브 듀오 스테이러
228,여,20,1,12,2,1,5,서울특별시,제주,나홀로 여행,2,0,8,summer,3,h003675,6,뉴트럴바이브 듀오 스테이러
229,여,50,2,2,1,3,2,서울특별시,제주,3대 동반 여행(친척 포함),1,5,5,spring,4,h000342,0,자연에 진심인 힐링패밀리
230,여,30,2,3,4,6,1,서울특별시,제주,3인 이상 여행(가족 외),3,6,6,summer,3,h001036,0,자연에 진심인 힐링패밀리
231,남,30,1,4,5,3,1,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006536,3,솔로감성 잠깐 리프레시러
232,여,20,1,12,1,3,6,경기도,제주,2인 여행(가족 외),5,1,6,summer,4,h001168,6,뉴트럴바이브 듀오 스테이러
233,남,20,1,3,5,4,4,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4,h003148,4,느슨하게 떠나는 듀오 무드러
234,여,40,2,3,4,4,2,대구광역시,제주,2인 가족 여행,7,1,7,summer,4,h001520,4,느슨하게 떠나는 듀오 무드러
235,남,50,2,2,6,3,2,제주특별자치도,제주,2인 가족 여행,2,1,6,summer,3,h000147,5,차분템포 자연수집 패밀리
236,여,20,1,2,6,4,3,서울특별시,제주,2인 가족 여행,2,1,8,summer,3,h004242,4,느슨하게 떠나는 듀오 무드러
237,여,20,1,2,5,2,1,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,3,h003920,4,느슨하게 떠나는 듀오 무드러
238,여,30,1,2,5,2,4,서울특별시,제주,2인 여행(가족 외),3,1,7,summer,3,h001301,4,느슨하게 떠나는 듀오 무드러
239,여,30,1,2,4,2,3,서울특별시,제주,2인 여행(가족 외),2,1,6,summer,2,h001214,4,느슨하게 떠나는 듀오 무드러
240,남,20,1,3,5,4,3,광주광역시,제주,나홀로 여행,1,0,8,summer,4,h003120,4,느슨하게 떠나는 듀오 무드러
241,여,40,2,3,8,1,2,인천광역시,제주,나홀로 여행,6,0,7,summer,4,h001504,5,차분템포 자연수집 패밀리
242,남,20,1,12,1,3,1,경기도,제주,2인 여행(가족 외),3,1,7,summer,3,h002087,6,뉴트럴바이브 듀오 스테이러
243,남,30,1,4,4,6,4,대구광역시,제주,2인 여행(가족 외),3,1,6,summer,3,h000500,2,탐험 ON한 듀오 트래블러
244,남,40,1,5,2,3,3,인천광역시,제주,부모 동반 여행,3,2,6,summer,4,h000807,7,패밀리 무드 ON 스탠다드러
245,남,30,2,2,7,6,2,서울특별시,제주,2인 가족 여행,1,1,6,summer,5,h000615,5,차분템포 자연수집 패밀리
246,여,30,2,3,3,1,2,경기도,제주,3대 동반 여행(친척 포함),1,4,6,summer,4,h000833,7,패밀리 무드 ON 스탠다드러
247,여,40,2,3,4,4,4,광주광역시,제주,2인 여행(가족 외),2,1,8,summer,4,h002530,4,느슨하게 떠나는 듀오 무드러
248,여,50,2,4,6,3,3,제주특별자치도,제주,자녀 동반 여행,10,3,9,autumn,1,h006568,1,자연집중 번개여행 패밀리
249,남,30,1,2,4,4,4,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1,h006691,3,솔로감성 잠깐 리프레시러
250,여,20,1,4,3,1,1,경상남도,제주,나홀로 여행,1,0,8,summer,4,h004756,6,뉴트럴바이브 듀오 스테이러
251,남,30,2,3,4,3,1,제주특별자치도,제주,자녀 동반 여행,3,3,9,autumn,1,h006477,1,자연집중 번개여행 패밀리
252,남,30,1,3,5,5,4,서울특별시,제주,부모 동반 여행,3,2,6,summer,3,h000895,4,느슨하게 떠나는 듀오 무드러
253,여,20,1,5,3,2,1,인천광역시,제주,2인 여행(가족 외),1,1,9,autumn,4,h003195,6,뉴트럴바이브 듀오 스테이러
254,여,20,1,12,1,1,2,서울특별시,제주,2인 여행(가족 외),1,1,6,summer,3,h001338,6,뉴트럴바이브 듀오 스테이러
255,남,30,1,12,2,6,4,충청북도,제주,2인 여행(가족 외),3,1,8,summer,5,h003567,2,탐험 ON한 듀오 트래블러
256,여,40,2,2,4,4,6,제주특별자치도,제주,3인 이상 여행(가족 외),3,4,6,summer,1,h000078,1,자연집중 번개여행 패밀리
257,남,20,1,4,4,1,3,경기도,제주,나홀로 여행,2,0,6,summer,4,h001082,4,느슨하게 떠나는 듀오 무드러
258,여,40,2,3,1,1,2,경상남도,제주,자녀 동반 여행,1,2,6,summer,3,h000581,7,패밀리 무드 ON 스탠다드러
259,남,20,1,2,4,1,1,부산광역시,제주,2인 가족 여행,3,1,8,summer,3,h003576,6,뉴트럴바이브 듀오 스테이러
260,남,40,2,3,5,4,5,대구광역시,제주,자녀 동반 여행,2,3,6,summer,3,h000869,7,패밀리 무드 ON 스탠다드러
261,남,20,1,12,1,1,4,서울특별시,제주,3인 이상 여행(가족 외),1,8,6,summer,3,h000866,0,자연에 진심인 힐링패밀리
262,남,20,1,13,3,6,4,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4,h004415,2,탐험 ON한 듀오 트래블러
263,남,20,1,2,4,2,3,인천광역시,제주,부모 동반 여행,2,3,9,autumn,2,h004796,1,자연집중 번개여행 패밀리
264,여,20,1,12,2,1,6,충청북도,제주,3인 이상 여행(가족 외),7,2,8,summer,3,h003346,6,뉴트럴바이브 듀오 스테이러
265,여,20,1,4,4,1,4,서울특별시,제주,부모 동반 여행,3,3,8,summer,4,h002820,7,패밀리 무드 ON 스탠다드러
266,여,50,2,4,5,1,4,서울특별시,제주,자녀 동반 여행,2,2,4,spring,4,h000001,7,패밀리 무드 ON 스탠다드러
267,여,50,2,3,4,7,6,서울특별시,제주,자녀 동반 여행,2,4,8,summer,3,h003389,2,탐험 ON한 듀오 트래블러
268,여,20,1,12,2,2,2,부산광역시,제주,나홀로 여행,2,0,6,summer,6,h001192,6,뉴트럴바이브 듀오 스테이러
269,여,20,1,2,3,2,4,제주특별자치도,제주,나홀로 여행,1,0,9,autumn,1,h005141,3,솔로감성 잠깐 리프레시러
270,남,50,1,4,6,3,5,제주특별자치도,제주,2인 여행(가족 외),1,1,9,autumn,1,h006612,3,솔로감성 잠깐 리프레시러
271,남,30,1,12,2,1,5,서울특별시,제주,부모 동반 여행,2,3,8,summer,3,h003355,7,패밀리 무드 ON 스탠다드러
272,남,20,1,2,1,3,1,서울특별시,제주,나홀로 여행,2,0,6,summer,3,h001582,6,뉴트럴바이브 듀오 스테이러
273,여,20,1,2,5,4,2,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,3,h004108,4,느슨하게 떠나는 듀오 무드러
274,남,40,2,3,7,1,4,제주특별자치도,제주,나홀로 여행,6,0,9,autumn,1,h006558,3,솔로감성 잠깐 리프레시러
275,남,20,1,7,6,1,4,울산광역시,제주,2인 여행(가족 외),2,1,7,summer,4,h002090,4,느슨하게 떠나는 듀오 무드러
276,여,20,1,7,4,2,6,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,4,h002665,4,느슨하게 떠나는 듀오 무드러
277,여,20,1,3,4,4,3,경기도,제주,2인 여행(가족 외),7,1,7,summer,3,h001603,4,느슨하게 떠나는 듀오 무드러
278,여,20,1,3,4,3,3,서울특별시,제주,나홀로 여행,2,0,8,summer,3,h005221,4,느슨하게 떠나는 듀오 무드러
279,남,30,2,3,5,1,3,제주특별자치도,제주,자녀 동반 여행,1,2,9,autumn,1,h006643,1,자연집중 번개여행 패밀리
280,남,30,1,4,3,1,4,서울특별시,제주,2인 여행(가족 외),2,1,7,summer,3,h001057,6,뉴트럴바이브 듀오 스테이러
281,여,20,1,12,2,5,5,서울특별시,제주,3인 이상 여행(가족 외),1,2,8,summer,4,h005136,6,뉴트럴바이브 듀오 스테이러
282,여,20,1,3,4,3,2,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,3,h003190,4,느슨하게 떠나는 듀오 무드러
283,여,20,1,3,5,1,4,서울특별시,제주,부모 동반 여행,1,3,6,summer,4,h001063,7,패밀리 무드 ON 스탠다드러
284,여,20,1,2,7,5,2,인천광역시,제주,2인 여행(가족 외),1,1,8,summer,4,h003191,5,차분템포 자연수집 패밀리
285,남,20,1,13,1,1,3,충청북도,제주,2인 여행(가족 외),1,1,7,summer,3,h001984,6,뉴트럴바이브 듀오 스테이러
286,여,40,1,3,2,3,1,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006542,3,솔로감성 잠깐 리프레시러
287,여,20,1,12,1,1,3,서울특별시,제주,3인 이상 여행(가족 외),2,1,8,summer,3,h003410,6,뉴트럴바이브 듀오 스테이러
288,여,30,1,13,3,2,1,서울특별시,제주,나홀로 여행,7,0,8,summer,4,h004300,6,뉴트럴바이브 듀오 스테이러
289,여,20,1,3,3,3,3,충청북도,제주,3인 이상 여행(가족 외),1,2,6,summer,4,h000835,7,패밀리 무드 ON 스탠다드러
290,남,20,1,3,4,4,7,경기도,제주,2인 여행(가족 외),3,1,6,summer,3,h000629,4,느슨하게 떠나는 듀오 무드러
291,남,30,1,5,6,2,4,경기도,제주,2인 여행(가족 외),3,1,8,summer,4,h004223,5,차분템포 자연수집 패밀리
292,여,40,1,3,5,1,2,서울특별시,제주,2인 여행(가족 외),2,1,6,summer,3,h000595,4,느슨하게 떠나는 듀오 무드러
293,남,40,2,3,5,1,2,서울특별시,제주,3인 이상 여행(가족 외),2,2,6,summer,5,h000334,4,느슨하게 떠나는 듀오 무드러
294,남,30,1,3,5,2,2,경기도,제주,3인 이상 여행(가족 외),7,1,8,summer,4,h003405,4,느슨하게 떠나는 듀오 무드러
295,여,50,2,2,5,1,4,제주특별자치도,제주,자녀 동반 여행,1,3,9,autumn,1,h006663,1,자연집중 번개여행 패밀리
296,남,30,1,12,2,2,2,제주특별자치도,제주,2인 여행(가족 외),3,1,9,autumn,1,h006665,3,솔로감성 잠깐 리프레시러
297,여,20,1,2,4,1,1,제주특별자치도,제주,나홀로 여행,2,0,7,summer,3,h002035,6,뉴트럴바이브 듀오 스테이러
298,여,30,1,12,2,3,4,서울특별시,제주,3인 이상 여행(가족 외),2,2,8,summer,4,h005583,6,뉴트럴바이브 듀오 스테이러
299,남,30,1,5,4,1,2,경기도,제주,2인 여행(가족 외),1,1,8,summer,4,h003619,4,느슨하게 떠나는 듀오 무드러
300,남,40,1,3,5,2,4,제주특별자치도,제주,나홀로 여행,2,0,6,summer,1,h001065,3,솔로감성 잠깐 리프레시러
301,남,30,1,3,4,3,1,서울특별시,제주,나홀로 여행,5,0,8,summer,3,h005375,4,느슨하게 떠나는 듀오 무드러
302,남,30,1,2,5,6,2,경기도,제주,3인 이상 여행(가족 외),2,2,9,autumn,3,h005124,2,탐험 ON한 듀오 트래블러
303,여,20,1,2,5,1,6,세종특별자치시,제주,부모 동반 여행,2,2,8,summer,4,h002587,4,느슨하게 떠나는 듀오 무드러
304,여,20,1,4,2,1,1,대구광역시,제주,2인 여행(가족 외),2,1,6,summer,3,h000690,6,뉴트럴바이브 듀오 스테이러
305,여,30,1,12,3,4,2,충청남도,제주,부모 동반 여행,3,2,8,summer,3,h005044,6,뉴트럴바이브 듀오 스테이러
306,여,20,1,12,2,2,1,서울특별시,제주,부모 동반 여행,2,2,7,summer,4,h002527,6,뉴트럴바이브 듀오 스테이러
307,여,20,1,12,2,2,5,서울특별시,제주,3인 이상 여행(가족 외),1,2,8,summer,3,h003477,6,뉴트럴바이브 듀오 스테이러
308,여,30,1,12,1,3,6,대구광역시,제주,3인 이상 여행(가족 외),1,3,7,summer,3,h001429,7,패밀리 무드 ON 스탠다드러
309,남,40,1,4,5,1,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,4,h002354,4,느슨하게 떠나는 듀오 무드러
310,여,30,1,3,6,2,3,대전광역시,제주,나홀로 여행,10,0,6,summer,4,h000473,4,느슨하게 떠나는 듀오 무드러
311,여,20,1,3,4,2,5,경기도,제주,2인 여행(가족 외),3,1,8,summer,4,h003441,4,느슨하게 떠나는 듀오 무드러
312,남,20,1,3,4,3,1,부산광역시,제주,2인 여행(가족 외),7,1,8,summer,4,h003344,4,느슨하게 떠나는 듀오 무드러
313,여,40,1,3,3,4,3,인천광역시,제주,2인 가족 여행,2,1,7,summer,3,h001905,6,뉴트럴바이브 듀오 스테이러
314,여,20,1,2,4,1,1,경상북도,제주,2인 여행(가족 외),3,1,6,summer,3,h001317,4,느슨하게 떠나는 듀오 무드러
315,남,20,1,3,4,2,6,서울특별시,제주,2인 여행(가족 외),5,1,6,summer,3,h000677,4,느슨하게 떠나는 듀오 무드러
316,여,20,1,4,4,1,1,제주특별자치도,제주,나홀로 여행,1,0,8,summer,1,h004398,3,솔로감성 잠깐 리프레시러
317,여,50,2,11,1,2,3,대구광역시,제주,자녀 동반 여행,1,2,8,summer,4,h003660,7,패밀리 무드 ON 스탠다드러
318,남,20,1,3,4,2,4,제주특별자치도,제주,나홀로 여행,4,0,9,autumn,1,h006676,3,솔로감성 잠깐 리프레시러
319,남,30,1,3,4,1,6,충청남도,제주,2인 여행(가족 외),3,1,6,summer,4,h001382,4,느슨하게 떠나는 듀오 무드러
320,남,40,2,4,4,3,1,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006689,3,솔로감성 잠깐 리프레시러
321,남,30,1,12,1,2,2,경기도,제주,2인 가족 여행,3,1,7,summer,4,h001140,6,뉴트럴바이브 듀오 스테이러
322,여,20,1,2,4,3,4,경기도,제주,3인 이상 여행(가족 외),7,2,8,summer,3,h005066,6,뉴트럴바이브 듀오 스테이러
323,여,30,1,12,2,2,6,광주광역시,제주,부모 동반 여행,1,2,8,summer,3,h005590,6,뉴트럴바이브 듀오 스테이러
324,남,50,2,2,7,1,6,경기도,제주,3인 이상 여행(가족 외),2,3,6,summer,5,h000815,5,차분템포 자연수집 패밀리
325,여,30,1,3,4,4,4,서울특별시,제주,2인 여행(가족 외),4,1,8,summer,3,h003671,4,느슨하게 떠나는 듀오 무드러
326,여,20,1,4,2,1,6,경기도,제주,2인 여행(가족 외),2,1,7,summer,2,h002389,6,뉴트럴바이브 듀오 스테이러
327,여,30,2,11,1,2,1,서울특별시,제주,자녀 동반 여행,4,4,6,summer,3,h000745,7,패밀리 무드 ON 스탠다드러
328,남,30,1,3,2,4,7,제주특별자치도,제주,나홀로 여행,1,0,7,summer,3,h001672,6,뉴트럴바이브 듀오 스테이러
329,남,20,1,13,1,1,4,서울특별시,제주,2인 가족 여행,1,1,7,summer,3,h001428,6,뉴트럴바이브 듀오 스테이러
330,여,40,2,11,1,2,1,경상북도,제주,자녀 동반 여행,1,3,6,summer,5,h000837,7,패밀리 무드 ON 스탠다드러
331,남,30,1,3,5,3,2,서울특별시,제주,나홀로 여행,2,0,8,summer,4,h004328,4,느슨하게 떠나는 듀오 무드러
332,남,30,1,2,7,6,1,경기도,제주,나홀로 여행,2,0,6,summer,4,h000282,5,차분템포 자연수집 패밀리
333,여,20,1,12,3,7,2,서울특별시,제주,나홀로 여행,2,0,9,autumn,2,h006071,2,탐험 ON한 듀오 트래블러
334,여,20,1,3,2,2,3,서울특별시,제주,나홀로 여행,2,0,6,summer,3,h001322,6,뉴트럴바이브 듀오 스테이러
335,남,20,1,12,2,2,4,경상남도,제주,2인 여행(가족 외),3,1,8,summer,4,h003217,6,뉴트럴바이브 듀오 스테이러
336,남,30,2,3,6,1,4,경기도,제주,2인 가족 여행,5,1,8,summer,4,h003347,5,차분템포 자연수집 패밀리
337,여,40,5,5,6,1,4,제주특별자치도,제주,자녀 동반 여행,3,2,6,summer,1,h001074,1,자연집중 번개여행 패밀리
338,여,30,1,4,6,3,1,전라남도,제주,2인 여행(가족 외),6,1,6,summer,4,h000455,4,느슨하게 떠나는 듀오 무드러
339,남,40,2,2,3,1,1,대구광역시,제주,자녀 동반 여행,3,1,7,summer,3,h001607,6,뉴트럴바이브 듀오 스테이러
340,여,30,1,3,6,2,5,서울특별시,제주,나홀로 여행,2,0,6,summer,6,h000553,4,느슨하게 떠나는 듀오 무드러
341,여,30,1,2,4,2,7,대구광역시,제주,2인 여행(가족 외),1,1,6,summer,4,h000527,4,느슨하게 떠나는 듀오 무드러
342,남,20,1,12,2,2,2,충청남도,제주,나홀로 여행,7,0,7,summer,3,h001683,6,뉴트럴바이브 듀오 스테이러
343,남,50,2,4,5,1,2,제주특별자치도,제주,자녀 동반 여행,8,3,9,autumn,1,h006450,1,자연집중 번개여행 패밀리
344,여,30,2,3,2,3,2,대구광역시,제주,자녀 동반 여행,1,1,8,summer,4,h002977,6,뉴트럴바이브 듀오 스테이러
345,여,50,2,3,3,2,1,제주특별자치도,제주,3인 이상 여행(가족 외),2,4,9,autumn,1,h006480,1,자연집중 번개여행 패밀리
346,남,20,1,12,1,2,6,전라북도,제주,2인 여행(가족 외),2,1,8,summer,3,h004331,6,뉴트럴바이브 듀오 스테이러
347,여,40,2,11,1,2,3,강원도,제주,자녀 동반 여행,1,3,8,summer,5,h002792,7,패밀리 무드 ON 스탠다드러
